sla_incumplido,Tiempo_Resolucion_horas,Impacto,Prioridad,Nivel_1_Categorizacion,Nivel_2_Categorizacion,Nivel_3_Categorizacion,Servicio,Tipo_Incidencia,Fuente_Reportada,Tipo_Solucion,Categoria_Resolucion,Total_Transferencias,Indisponibilidad_Minutos,Reapertura,Incidente_Mayor,anio,mes,dia_semana,hora_creacion,es_fin_de_semana,prob_incumplir_SLA
0,70.67222222222222,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Servicio,3,0.0,No,,2025,8,3,18,0,0.031967520521567754
0,27.55,2-Significativo/Amplio,Alta,IoT y Analítica,Movilidad Avanzada,Sin servicio,Iot - Conectividad Gestionada,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,5,0.0,No,,2025,8,3,19,0,4.8506665487430904e-21
0,24.83388888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,13.0,No,,2025,8,4,4,0,3.4013700760295725e-22
1,79.18583333333333,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,2,374.0,No,,2025,8,4,7,0,0.9999022781647964
1,79.18583333333333,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,,No,,2025,8,4,7,0,0.9981722786464293
0,28.65861111111111,4-Menor/Localizado,Baja,Conectividad,Networking,Apertura Simple,Conectividad Nacional,Restauración de servicio a usuario,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,7.0,No,No,2025,8,4,10,0,8.444886467768739e-21
1,76.605,2-Significativo/Amplio,Alta,IoT y Analítica,Movilidad Avanzada,Sin servicio,Iot - Conectividad Gestionada,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,158.0,No,,2025,8,4,10,0,0.991505964780757
1,76.5736111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,376.0,No,,2025,8,4,10,0,0.9987232361111149
1,292.3225,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,64.0,No,,2025,8,4,10,0,1.0
1,100.28888888888888,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,64.0,No,,2025,8,4,10,0,0.9999999999992963
1,92.35777777777778,4-Menor/Localizado,Baja,Conectividad,Networking,Apertura Simple,Conectividad Nacional,Restauración de servicio a usuario,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,624.0,No,No,2025,8,4,12,0,0.9999999999648703
1,170.24583333333334,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,,No,,2025,8,4,12,0,1.0
1,502.1786111111112,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,223.0,No,,2025,8,4,12,0,1.0
1,169.7002777777778,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,1246.0,No,,2025,8,4,15,0,1.0
1,289.5330555555556,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Movilidad,5,,No,,2025,8,4,15,0,1.0
1,385.3822222222222,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,,No,,2025,8,4,15,0,1.0
1,455.3652777777778,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,217.0,No,,2025,8,4,15,0,1.0
1,431.2647222222223,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,4,,No,,2025,8,4,15,0,1.0
1,430.9291666666667,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,,No,,2025,8,4,16,0,1.0
1,500.9280555555556,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,5,,No,,2025,8,4,16,0,1.0
1,88.42111111111112,4-Menor/Localizado,Baja,Conectividad,Networking,Apertura Simple,Conectividad Nacional,Restauración de servicio a usuario,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,275.0,No,No,2025,8,4,16,0,0.9999999406041082
1,285.8722222222222,2-Significativo/Amplio,Alta,Movilidad,Movilidad Básica,Problemas equipo,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Movilidad,3,1567.0,No,,2025,8,4,17,0,1.0
1,287.65444444444444,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,5,,No,,2025,8,4,17,0,1.0
1,333.53694444444443,2-Significativo/Amplio,Alta,IoT y Analítica,Movilidad Avanzada,Sin servicio,Iot - Conectividad Gestionada,Infrastructure Event,Escalación externa,Remoto,IoT y Analítica,3,,No,,2025,8,4,17,0,1.0
1,82.38277777777778,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Servicio,3,0.0,No,,2025,8,4,22,0,0.9997632742891083
1,280.2663888888889,2-Significativo/Amplio,Alta,Movilidad,Movilidad Básica,Problemas equipo,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Movilidad,3,,No,,2025,8,4,22,0,1.0
0,26.08138888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,0.0,No,,2025,8,4,22,0,5.532657272508641e-22
0,26.08138888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,0.0,No,,2025,8,4,22,0,5.532657272508641e-22
0,25.561666666666667,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Servicio,3,0.0,No,,2025,8,4,23,0,2.9855097465735504e-22
0,29.772222222222226,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,,No,,2025,8,5,1,1,1.317387747275823e-19
1,79.77222222222223,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Servicio,3,0.0,No,,2025,8,5,1,1,0.9992726301504113
0,29.621388888888887,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,,No,,2025,8,5,1,1,1.12986860829355e-19
1,79.52083333333333,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Servicio,3,0.0,No,,2025,8,5,1,1,0.9990606964319538
1,79.18611111111112,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Servicio,3,0.0,No,,2025,8,5,1,1,0.9986798414498511
1,534.3661111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,5,30.0,No,,2025,8,5,2,1,1.0
1,77.61416666666666,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Servicio,3,0.0,No,,2025,8,5,3,1,0.9925650873027385
1,419.59722222222223,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,,No,,2025,8,5,3,1,1.0
1,533.5972222222222,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,6,6.0,No,,2025,8,5,3,1,1.0
1,81.54694444444445,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,6,254.0,No,,2025,8,5,3,1,0.9999940395935187
1,75.50638888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,0.0,No,,2025,8,5,5,1,0.9330617398072629
1,75.47305555555556,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,0.0,No,,2025,8,5,5,1,0.9309109318140074
1,532.8363888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,5,23.0,No,,2025,8,5,6,1,1.0
1,416.0727777777778,2-Significativo/Amplio,Alta,IoT y Analítica,Movilidad Avanzada,Sin servicio,Iot - Conectividad Gestionada,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,,No,,2025,8,5,6,1,1.0
0,36.06666666666667,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,,No,,2025,8,5,6,1,5.711361754171735e-17
0,33.94138888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,,No,,2025,8,5,9,1,5.365586553588624e-18
0,33.13861111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,4,,No,,2025,8,5,9,1,3.1089747517121064e-18
1,266.45444444444445,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Servicio,3,1409.0,No,,2025,8,5,14,1,1.0
1,266.4375,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Servicio,3,1409.0,No,,2025,8,5,14,1,1.0
0,28.085555555555555,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,5,,No,,2025,8,5,14,1,1.7008401620411342e-20
0,27.61777777777778,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,80.0,No,,2025,8,5,15,1,9.874989707295191e-21
0,27.61777777777778,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,4,80.0,No,,2025,8,5,15,1,1.2955576075544789e-20
0,24.684166666666663,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Servicio,3,0.0,No,,2025,8,5,20,1,1.692284743351347e-22
0,26.179166666666667,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Servicio,3,0.0,No,,2025,8,5,20,1,7.752385225997117e-22
0,33.21333333333333,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,0.0,No,,2025,8,6,1,1,4.060788086244092e-18
0,33.21333333333333,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,0.0,No,,2025,8,6,1,1,4.060788086244092e-18
1,562.0686111111111,4-Menor/Localizado,Baja,Conectividad,Networking,Servicio intermitente / Degradado,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Servicio,5,,No,,2025,8,6,2,1,1.0
0,32.3175,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,4,314.0,No,,2025,8,6,6,1,2.6187166863845062e-17
0,27.74888888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,6,0.0,No,,2025,8,6,7,1,2.352053300163524e-20
0,25.74861111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,0.0,No,,2025,8,6,7,1,1.359358925194657e-21
0,27.746388888888887,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,0.0,No,,2025,8,6,7,1,1.038918883186511e-20
0,27.746111111111112,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,4,0.0,No,,2025,8,6,7,1,1.362633015988389e-20
0,27.745555555555555,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,0.0,No,,2025,8,6,7,1,1.0380379010173428e-20
0,27.744722222222222,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,4,0.0,No,,2025,8,6,7,1,1.3607077517272622e-20
0,27.74388888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,0.0,No,,2025,8,6,7,1,1.0362781772106306e-20
0,27.74361111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,4,0.0,No,,2025,8,6,7,1,1.3591694990512187e-20
0,27.731944444444444,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,4,0.0,No,,2025,8,6,7,1,1.3431224609350436e-20
0,27.730833333333333,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,4,0.0,No,,2025,8,6,7,1,1.341604088075661e-20
0,29.730833333333333,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,4,60.0,No,,2025,8,6,7,1,1.7682662308082118e-19
0,27.729444444444443,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,4,0.0,No,,2025,8,6,7,1,1.3397085355878964e-20
0,27.72805555555556,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,0.0,No,,2025,8,6,7,1,1.0197088735246153e-20
0,27.72583333333333,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,0.0,No,,2025,8,6,7,1,1.0174046560566606e-20
0,27.72583333333333,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,4,0.0,No,,2025,8,6,7,1,1.3347926237753734e-20
0,27.725555555555555,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,0.0,No,,2025,8,6,7,1,1.0171169952176938e-20
0,27.724722222222223,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,4,0.0,No,,2025,8,6,7,1,1.3332836676289373e-20
0,27.724444444444444,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,0.0,No,,2025,8,6,7,1,1.0159671649637345e-20
1,135.72444444444446,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,4,0.0,No,,2025,8,6,7,1,1.0
0,29.721666666666668,2-Significativo/Amplio,Alta,IoT y Analítica,Movilidad Avanzada,Sin servicio,Iot - Conectividad Gestionada,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,50.0,No,,2025,8,6,7,1,1.2665262430367814e-19
0,29.715,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,0.0,No,,2025,8,6,7,1,7.707865300739337e-20
0,29.715,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,4,0.0,No,,2025,8,6,7,1,1.0112398923313082e-19
0,27.7125,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,0.0,No,,2025,8,6,7,1,1.0036882831368376e-20
0,29.711944444444445,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,4,50.0,No,,2025,8,6,7,1,1.5845807464132562e-19
0,29.711666666666662,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,50.0,No,,2025,8,6,7,1,1.207456483324766e-19
0,29.697777777777777,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,4,0.0,No,,2025,8,6,7,1,9.936649960959926e-20
0,29.68055555555556,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,4,0.0,No,,2025,8,6,7,1,9.763955436827003e-20
0,29.68,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,0.0,No,,2025,8,6,7,1,7.438067101228279e-20
0,26.80472222222222,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,16.0,Sí,,2025,8,6,14,1,2.8768766094519683e-21
0,26.077222222222225,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,8.0,No,,2025,8,6,16,1,6.481682317888801e-22
0,25.15,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Servicio,1,0.0,No,,2025,8,6,19,1,1.878659030656915e-22
0,27.116666666666667,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Servicio,1,0.0,No,,2025,8,6,19,1,1.3910436977309765e-21
0,33.67888888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Servicio,3,0.0,No,,2025,8,6,21,1,1.6676344243380724e-18
0,25.56138888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Servicio,4,0.0,No,,2025,8,6,21,1,5.63835633086594e-22
0,31.766666666666666,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Servicio,3,0.0,No,,2025,8,6,23,1,2.0813344714019688e-19
1,395.805,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,5,24.0,No,,2025,8,0,3,0,1.0
0,26.44361111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Servicio,3,0.0,No,,2025,8,0,6,0,1.5011544124165893e-21
1,481.25666666666666,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,29.0,No,,2025,8,0,9,0,1.0
1,437.24,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,4,28.0,No,,2025,8,0,9,0,1.0
1,487.2230555555556,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,4,6.0,No,,2025,8,0,9,0,1.0
1,269.64694444444444,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,En Sitio,Conectividad - Acceso,10,0.0,Sí,,2025,8,0,11,0,1.0
1,431.5802777777778,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,4,55.0,No,,2025,8,0,11,0,1.0
1,505.58,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,,No,,2025,8,0,11,0,1.0
1,268.5752777777778,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,,No,,2025,8,0,12,0,1.0
1,268.55833333333334,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,,No,,2025,8,0,12,0,1.0
1,505.3255555555556,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,54.0,No,,2025,8,0,15,0,1.0
1,416.69,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,5851.0,No,,2025,8,1,8,0,1.0
1,510.1113888888889,4-Menor/Localizado,Baja,Movilidad,Movilidad Básica,Problemas equipo,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Movilidad,3,,No,,2025,8,1,8,0,1.0
0,29.58416666666667,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,,No,,2025,8,1,11,0,3.5702490066544935e-20
1,341.5416666666667,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,,No,,2025,8,1,11,0,1.0
0,30.60833333333333,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,,No,,2025,8,1,12,0,9.469553554297498e-20
1,310.88194444444446,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,,No,,2025,8,1,14,0,1.0
1,310.83166666666665,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,,No,,2025,8,1,14,0,1.0
1,94.49666666666668,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,5,,No,,2025,8,1,14,0,0.9999999996017301
1,360.4861111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,,No,,2025,8,1,16,0,1.0
1,359.5672222222222,2-Significativo/Amplio,Alta,IoT y Analítica,Movilidad Avanzada,Sin servicio,Iot - Conectividad Gestionada,Infrastructure Event,Escalación externa,Remoto,IoT y Analítica,3,,No,,2025,8,1,17,0,1.0
1,358.7447222222222,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,,No,,2025,8,1,18,0,1.0
0,24.727777777777774,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,,No,,2025,8,1,18,0,1.590146534475071e-22
1,238.1305555555556,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,5,,No,,2025,8,1,20,0,1.0
1,238.1305555555556,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,5,,No,,2025,8,1,20,0,1.0
0,25.494444444444444,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,0.0,No,,2025,8,1,21,0,2.3676757683040053e-22
0,54.74805555555555,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,0.0,No,,2025,8,2,0,0,9.25579274464084e-09
0,60.7125,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,10.0,No,,2025,8,2,0,0,4.392019055546166e-06
1,202.7122222222222,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,,No,,2025,8,2,0,0,1.0
